"utc","processId","rssBytes","peakRssBytes","cpuSeconds"
"2026-09-21T21:57:44.9113368Z","26536","347557888","392683520","29.0625"
"2026-09-21T21:57:45.4338345Z","26536","352305152","392683520","29.78125"
"2026-09-21T21:57:45.9474728Z","26536","356573184","392683520","30.203125"
"2026-09-21T21:57:46.4647239Z","26536","356843520","392683520","30.59375"
"2026-09-21T21:57:46.9770601Z","26536","335347712","392683520","30.828125"
"2026-09-21T21:57:47.4918831Z","26536","346275840","392683520","31.375"
"2026-09-21T21:57:48.0074125Z","26536","335409152","392683520","31.71875"
"2026-09-21T21:57:48.5245775Z","26536","342302720","392683520","32.09375"
"2026-09-21T21:57:49.0436828Z","26536","342401024","392683520","32.34375"
"2026-09-21T21:57:49.5626139Z","26536","342429696","392683520","32.640625"
"2026-09-21T21:57:50.0746337Z","26536","342433792","392683520","32.890625"
"2026-09-21T21:57:50.5956914Z","26536","344854528","392683520","33.359375"
"2026-09-21T21:57:51.1167672Z","26536","345636864","392683520","33.6875"
"2026-09-21T21:57:51.6320261Z","26536","354877440","392683520","34.15625"
"2026-09-21T21:57:52.1473206Z","26536","365654016","392683520","34.875"
"2026-09-21T21:57:52.6702028Z","26536","351399936","392683520","35.40625"
"2026-09-21T21:57:53.1871515Z","26536","351510528","392683520","35.6875"
"2026-09-21T21:57:53.6997082Z","26536","351780864","392683520","35.90625"
"2026-09-21T21:57:54.2220925Z","26536","352972800","392683520","36.1875"
"2026-09-21T21:57:54.7405404Z","26536","353193984","392683520","36.453125"
"2026-09-21T21:57:55.2621582Z","26536","361349120","392683520","36.75"
"2026-09-21T21:57:55.7742539Z","26536","351797248","392683520","37.171875"
"2026-09-21T21:57:56.2857423Z","26536","357748736","392683520","37.40625"
"2026-09-21T21:57:56.8089257Z","26536","332206080","392683520","37.796875"
"2026-09-21T21:57:57.3197953Z","26536","332226560","392683520","38.03125"
"2026-09-21T21:57:57.8375763Z","26536","332341248","392683520","38.296875"
"2026-09-21T21:57:58.3531768Z","26536","334032896","392683520","38.625"
"2026-09-21T21:57:58.8738368Z","26536","344662016","392683520","39.09375"
"2026-09-21T21:57:59.3896102Z","26536","345370624","392683520","39.34375"
"2026-09-21T21:57:59.9031283Z","26536","345591808","392683520","39.546875"
"2026-09-21T21:58:00.4186836Z","26536","349282304","392683520","39.859375"
"2026-09-21T21:58:00.9349317Z","26536","349302784","392683520","40.171875"
"2026-09-21T21:58:01.4529531Z","26536","349433856","392683520","40.4375"
"2026-09-21T21:58:01.9614134Z","26536","344055808","392683520","40.890625"
"2026-09-21T21:58:02.4737492Z","26536","345522176","392683520","41.109375"
"2026-09-21T21:58:02.9896593Z","26536","345612288","392683520","41.328125"
"2026-09-21T21:58:03.5058320Z","26536","345612288","392683520","41.578125"
"2026-09-21T21:58:04.0191762Z","26536","345677824","392683520","41.734375"
"2026-09-21T21:58:04.5446752Z","26536","345841664","392683520","42.015625"
"2026-09-21T21:58:05.0616510Z","26536","345776128","392683520","42.265625"
"2026-09-21T21:58:05.5825018Z","26536","350621696","392683520","42.703125"
"2026-09-21T21:58:06.0982653Z","26536","351080448","392683520","43.015625"
"2026-09-21T21:58:06.6192381Z","26536","351088640","392683520","43.3125"
"2026-09-21T21:58:07.1348344Z","26536","334602240","392683520","43.53125"
"2026-09-21T21:58:07.6488147Z","26536","337641472","392683520","43.8125"
"2026-09-21T21:58:08.1640444Z","26536","337739776","392683520","44.109375"
"2026-09-21T21:58:08.6858363Z","26536","338456576","392683520","44.46875"
"2026-09-21T21:58:09.2003023Z","26536","339210240","392683520","44.765625"
"2026-09-21T21:58:09.7227729Z","26536","357867520","392683520","45.453125"
"2026-09-21T21:58:10.2372360Z","26536","366723072","392683520","45.859375"
"2026-09-21T21:58:10.7627712Z","26536","366886912","392683520","46.109375"
"2026-09-21T21:58:11.2788650Z","26536","366899200","392683520","46.28125"
"2026-09-21T21:58:11.7948618Z","26536","366964736","392683520","46.546875"
"2026-09-21T21:58:12.3080096Z","26536","333664256","392683520","46.84375"
"2026-09-21T21:58:12.8190384Z","26536","333668352","392683520","47.09375"
"2026-09-21T21:58:13.3342249Z","26536","334938112","392683520","47.40625"
"2026-09-21T21:58:13.8560390Z","26536","335695872","392683520","47.65625"
"2026-09-21T21:58:14.3710540Z","26536","343220224","392683520","48.046875"
"2026-09-21T21:58:14.8872591Z","26536","349454336","392683520","48.390625"
"2026-09-21T21:58:15.4116330Z","26536","350531584","392683520","48.78125"
"2026-09-21T21:58:15.9224502Z","26536","350740480","392683520","49.0625"
"2026-09-21T21:58:16.4491878Z","26536","354689024","392683520","49.46875"
"2026-09-21T21:58:16.9709836Z","26536","333672448","392683520","49.78125"
"2026-09-21T21:58:17.4861566Z","26536","340017152","392683520","50.0625"
"2026-09-21T21:58:18.0006387Z","26536","340357120","392683520","50.296875"
"2026-09-21T21:58:18.5162666Z","26536","341823488","392683520","50.546875"
"2026-09-21T21:58:19.0291560Z","26536","341827584","392683520","50.875"
"2026-09-21T21:58:19.5461947Z","26536","341827584","392683520","51.09375"
"2026-09-21T21:58:20.0673989Z","26536","341860352","392683520","51.28125"
